t1,t2,q
0,34.430610286970904,0.0
34.430610286970904,35.32470454658481,3.218974213479303
35.32470454658481,34.94054331070543,2.025803036250102
34.94054331070543,35.13046976567082,2.5633329519980954
35.13046976567082,35.0676526403693,2.3286632635689752
35.0676526403693,35.1198886592294,2.437738567895339
35.1198886592294,35.121208083747874,2.391792887979965
35.121208083747874,35.144156842797976,2.413547782355477
35.144156842797976,35.15920461086688,2.4078306545383557
35.15920461086688,35.17687556265537,2.4118858227201723
35.17687556265537,35.19059445820391,2.409615379878181
35.19059445820391,35.206406044720225,2.4130135963680495
35.206406044720225,35.22160926787755,2.413909904406896
35.22160926787755,35.238292381366065,2.416836572707921
35.238292381366065,35.25359162323555,2.417040309243653
35.25359162323555,35.27062312083905,2.420228480336061
35.27062312083905,35.28558519504062,2.419779818220792
35.28558519504062,35.2999895660319,2.4206459446230637
35.2999895660319,35.31420347960888,2.4218262443438623
35.31420347960888,35.32810854369177,2.422870027565572
35.32810854369177,35.34095443185127,2.423134093442684
35.34095443185127,35.35490732370406,2.425463545020852
35.35490732370406,35.368828529163174,2.426759651841751
35.368828529163174,35.382149115976496,2.427483811051503
35.382149115976496,35.395769629720355,2.4290513594164693
35.395769629720355,35.409876348839376,2.430833728047176
35.409876348839376,35.42180947667245,2.4300025685756346
35.42180947667245,35.435376780799764,2.4327723321253774
35.435376780799764,35.44709141156034,2.432210758449687
35.44709141156034,35.460436941276654,2.4349564519153484
35.460436941276654,35.4751323317071,2.4375763076949712
35.4751323317071,35.48945324054827,2.4386002774020237
35.48945324054827,35.502966934032685,2.4391558767066677
35.502966934032685,35.5166984028363,2.4406596499897115
35.5166984028363,35.52815379776953,2.4396902981448383
35.52815379776953,35.5425873921906,2.443758622591944
35.5425873921906,35.55652806263659,2.4446392367289924
35.55652806263659,35.569520525368716,2.445017659209081
35.569520525368716,35.58227005860864,2.4460111260165394
35.58227005860864,35.594355366827074,2.4465601794969927
35.594355366827074,35.605952014694466,2.4472215882798496
35.605952014694466,35.61982066972065,2.4505971623918357
35.61982066972065,35.630220540123176,2.448448154788827
35.630220540123176,35.643220218184744,2.4520376409674736
35.643220218184744,35.6554154777407,2.452470305390905
35.6554154777407,35.66529635126649,2.451316451747802
35.66529635126649,35.678976041159885,2.4560555575521765
35.678976041159885,35.689946402584255,2.454648023693875
35.689946402584255,35.70237418054402,2.457149408147499
35.70237418054402,35.71496611673332,2.458496225815758
35.71496611673332,35.7253474226855,2.4574838767383382
35.7253474226855,35.73843983706599,2.4611828970452163
35.73843983706599,35.74724434803389,2.4581409015892106
35.74724434803389,35.76065606483523,2.463585967419292
35.76065606483523,35.77035982506263,2.4611543044447344
35.77035982506263,35.78254745749294,2.464561611525654
35.78254745749294,35.79378883750255,2.4647751656750456
35.79378883750255,35.803084853680815,2.4638995605902587
35.803084853680815,35.81553638187986,2.467939705512533
35.81553638187986,35.82420989200594,2.46534660701239
35.82420989200594,35.83666160677565,2.469950205274315
35.83666160677565,35.84703580281685,2.469057623873162
35.84703580281685,35.858546031149935,2.471180891446136
35.858546031149935,35.86802808208308,2.470248057093365
35.86802808208308,35.87733084946542,2.470971109991675
35.87733084946542,35.88586709826917,2.4710898667765937
35.88586709826917,35.894721282063486,2.4722201332436087
35.894721282063486,35.90330070736682,2.4727879617436797
35.90330070736682,35.914194765454454,2.475919034791615
35.914194765454454,35.92416362944623,2.4760305473914426
35.92416362944623,35.93272799418026,2.4755747109704096
35.93272799418026,35.94164186335377,2.476739222470859
35.94164186335377,35.95123041612344,2.478262172872847
35.95123041612344,35.9615796410564,2.4799353164750126
35.9615796410564,35.970504142535994,2.4794954519875843
35.970504142535994,35.97961451287362,2.4805305994491578
35.97961451287362,35.98976402532388,2.482436707925774
35.98976402532388,35.999419293011286,2.4829083169733663
35.999419293011286,36.00695598953526,2.481708566012612
36.00695598953526,36.016347954854695,2.4842810463087805
36.016347954854695,36.02578686114283,2.4852217509469887
36.02578686114283,36.0344868363413,2.4853810505506244
36.0344868363413,36.044093501953874,2.4871156530676375
36.044093501953874,36.05179965885033,2.4861293394552733
36.05179965885033,36.060374409636175,2.487731271131952
36.060374409636175,36.068940250558214,2.4885383566926285
36.068940250558214,36.07778976465927,2.4896371774104766
36.07778976465927,36.08439027966927,2.4882303209304015
36.08439027966927,36.09239076825783,2.490258416559609
36.09239076825783,36.09984612806042,2.490474634924707
36.09984612806042,36.107419361192996,2.491301979542968
36.107419361192996,36.11643259008567,2.493462663721783
36.11643259008567,36.123493357581324,2.4923679244580237
36.123493357581324,36.131066770245724,2.4935524904922937
36.131066770245724,36.13927650530856,2.4949095183941608
36.13927650530856,36.145998713725234,2.494203251333822
36.145998713725234,36.15401471989904,2.4961367518003823
36.15401471989904,36.16223868722755,2.4971075367996245
36.16223868722755,36.16976622225104,2.4971937184595725
36.16976622225104,36.176106199058225,2.4967224999119275
36.176106199058225,36.182712052471125,2.4975917050802092
36.182712052471125,36.19107029652108,2.49997272578411
36.19107029652108,36.19835210627194,2.499691683569487
36.19835210627194,36.20627027064883,2.5010209940127868
36.20627027064883,36.2131436156005,2.50072968755409
36.2131436156005,36.22044952496662,2.5018163372208613
36.22044952496662,36.22772260976226,2.502478761849264
36.22772260976226,36.23528704688871,2.503462239708067
36.23528704688871,36.24264236284816,2.5039729699091287
36.24264236284816,36.24934839702638,2.5040236389857586
36.24934839702638,36.255850563905945,2.50445793521424
36.255850563905945,36.26175002097862,2.504473988395974
36.26175002097862,36.26755820928395,2.504944127195849
36.26755820928395,36.27509755401939,2.507228005821632
36.27509755401939,36.28100581376158,2.5063143843397246
36.28100581376158,36.28707270440018,2.50703526048811
36.28707270440018,36.293081844214484,2.507554850641474
36.293081844214484,36.29862081974842,2.507656531621218
36.29862081974842,36.30451417338699,2.508538012939103
36.30451417338699,36.31138413155554,2.5100754442177506
36.31138413155554,36.316650702762466,2.509125820213435
36.316650702762466,36.32245894075703,2.510168667515221
36.32245894075703,36.32794691415014,2.510401129837991
36.32794691415014,36.333510834234424,2.5109993262470027
36.333510834234424,36.33873916596378,2.511193214893136
36.33873916596378,36.34450606897008,2.5122293277168084
36.34450606897008,36.35041650231629,2.512921651436739
36.35041650231629,36.35578898101265,2.5129461488846347
36.35578898101265,36.362344934904186,2.514640883024106
36.362344934904186,36.36772450614714,2.5140883818750805
36.36772450614714,36.373182845586115,2.5146790839604396
36.373182845586115,36.377950293260135,2.5145076218697358
36.377950293260135,36.384018126241884,2.5162616898075068
36.384018126241884,36.38932652164119,2.5160796828785266
36.38932652164119,36.39442968525611,2.5163796117064283
36.39442968525611,36.39952704844082,2.5168594415019983
36.39952704844082,36.40417431312879,2.5168944212471263
36.40417431312879,36.409340452897865,2.5178555420350057
36.409340452897865,36.4152351788402,2.5190757514074766
36.4152351788402,36.41941782723142,2.5179246311970083
36.41941782723142,36.424926425060654,2.519648612255378
36.424926425060654,36.429454706901254,2.5191925086591747
36.429454706901254,36.43440261430359,2.5200430572127206
36.43440261430359,36.438784815647836,2.5199482067983525
36.438784815647836,36.44316986819981,2.5203680796006918
36.44316986819981,36.44777251254943,2.5210029643212257
36.44777251254943,36.45267621603453,2.5217420229768845
36.45267621603453,36.45800153350818,2.5226302860502563
36.45800153350818,36.46211993123812,2.5219301372671223
36.46211993123812,36.467618529249975,2.523702254910572
36.467618529249975,36.47256546009936,2.5236738485320953
36.47256546009936,36.47718659183569,2.523818812131458
36.47718659183569,36.482213576716745,2.524664424103817
36.482213576716745,36.48601881913087,2.523921062497655
36.48601881913087,36.49044773451158,2.524906852157366
36.49044773451158,36.49502307853935,2.5254747478273614
36.49502307853935,36.49885660769505,2.5251683345063514
36.49885660769505,36.502821520042644,2.525664526230732
36.502821520042644,36.50696511536004,2.5262205204967887
36.50696511536004,36.51144776644277,2.5269538914911456
36.51144776644277,36.51530792185463,2.5267579764713473
36.51530792185463,36.519367813250284,2.527325054810922
36.519367813250284,36.52331938854216,2.527603088454848
36.52331938854216,36.52816936247291,2.5288775292013117
36.52816936247291,36.532096599710364,2.5284163285497323
36.532096599710364,36.53607753987088,2.5288437575082936
36.53607753987088,36.53962333120066,2.5287874452218686
36.53962333120066,36.54437754169534,2.530333291044827
36.54437754169534,36.5477745545211,2.5294285163217767
36.5477745545211,36.55164213769813,2.530222355184515
36.55164213769813,36.556136093200124,2.5312167767105587
36.556136093200124,36.559508076757965,2.530522461175215
36.559508076757965,36.56298816291475,2.5309514504358597
36.56298816291475,36.56649095605481,2.5313053314032676
36.56649095605481,36.570928547686606,2.5325734647343046
36.570928547686606,36.57496849140328,2.5325981094965684
36.57496849140328,36.57912528856624,2.5330994144179155
36.57912528856624,36.58217912870859,2.532392028948038
36.58217912870859,36.586602321790224,2.5340519932001695
36.586602321790224,36.58982323885451,2.533270639656998
36.58982323885451,36.59341701462139,2.533950009143721
36.59341701462139,36.59740062276546,2.534681834501891
36.59740062276546,36.60033215630755,2.5340088503364253
36.60033215630755,36.60456093697918,2.5355850697669506
36.60456093697918,36.607415010766445,2.5346127845698487
